"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"TrE0534W";123,185960176752;1,43580685031587;0,289757602760738;2,50736783376578e-07;1,9306921270097e-06
"TrD1286C";61,1618344260616;1,43665168999852;0,314192090829936;1,69645393032778e-06;1,14721153276567e-05
"TrC1310C";20,6698173548759;1,4371335118937;0,391231516525591;7,97603266536206e-05;0,000396011184522204
"TrB1357C";588,302643364099;1,43765931172863;0,37361468308584;3,73119669301448e-05;0,000197643171639305
"TrB1905W";9,87174502578519;1,43812260328475;0,581308824038393;0,00406145638242675;0,0132418510898649
"TrG1056C";100,483028546679;1,43845191474777;0,663464163223384;0,00790161951288211;0,0235458583209768
"TrD0230W";7077,38647915337;1,44196714169773;0,163528136178303;3,9446391877528e-19;1,01527262520046e-17
"TrC0889W";3249,8119205627;1,44207606661338;0,227165732443442;6,61439854157148e-11;8,25224960900823e-10
"TrB1216C";18,8965002785762;1,44238996885295;0,523290582657576;0,00174037912012754;0,00628603529496754
"TrE0673W";30,4417983048905;1,44630306849411;0,406535675451516;0,000120862183559675;0,000580070357732626
"TrF0033C";15,9853530964382;1,45112221365489;0,531703228137746;0,00192198480257576;0,00686432740745163
"TrF1040C";255,228982158156;1,45593958594987;0,773876679356579;0,0139563174941657;0,0382628527382304
"TrB1356C";4320,47146021298;1,45677878249283;0,181525264773756;3,48252935959593e-16;7,46005974766273e-15
"TrE1101W";1301,37524898346;1,45749443735383;0,201896872335819;1,77892551014115e-13;2,92235705186853e-12
"TrA0745W";425,60273325528;1,45773770146367;0,272741570106566;2,96759351161793e-08;2,64366787286068e-07
"TrG0903C";11,1471576516812;1,46054991322252;0,583718349783402;0,00382104162943736;0,0125541489934376
"TrF0326C";28,7812232624438;1,46264787226316;0,332037849329129;3,75173064388008e-06;2,39146498559992e-05
"TrB0396C";4449,84335833001;1,46528750757834;0,152237988623777;2,12662011149913e-22;6,58478918160547e-21
"TrB1888W";38,8875878567953;1,46855402668465;0,309554412756379;7,08276779123342e-07;5,09660009090304e-06
"TrA1805W";14,2120167085173;1,47181668660521;0,719395498293897;0,0102951179967775;0,0294995837608168
"TrB0753W";245,790619977527;1,47426522535125;0,159891238312307;1,15967586394516e-20;3,24645698021689e-19
"TrF0922W";1021,60708190806;1,47461451638737;0,232861228748906;8,41882805166619e-11;1,03022257523264e-09
"TrC0791W";4926,83022899064;1,4763051798991;0,616580259817065;0,0042783440323021;0,0138649284243777
"TrA0042C";79,9173344415805;1,48631007243413;0,360440548511312;1,17247396452566e-05;6,8264039712383e-05
"TrA0076W";445,57491035346;1,49183497382313;0,26786887061663;7,89190401457646e-09;7,49437502053367e-08
"TrF0043W";10,1465430137704;1,49574510284012;0,662114780498081;0,00642883713797449;0,0197326097554291
"TrB0513C";897,53525859629;1,49717528307067;0,322672770750155;1,08995820392861e-06;7,58147918838837e-06
"TrF0153W";176,381037323349;1,49800222371001;0,33702879787526;2,66480870479954e-06;1,73876215489411e-05
"TrB1929C";3025,19284094458;1,49962208221561;0,866745634967292;0,0172822157154612;0,0459270949754442
"TrC0775W";127,940105937296;1,50077808217811;0,468748936168195;0,000381147849342324;0,0016439716017644
"TrF1046C";9120,06702800843;1,50762597540863;0,235194538452725;4,18747797636077e-11;5,36186089755067e-10
"TrG0062W";101,433762244323;1,50924082578024;0,414075842415743;7,65351103353239e-05;0,000381978643335108
"TrB1752W";2441,79778656857;1,51292160363845;0,203152330356367;3,2355953982753e-14;5,67089430181423e-13
"TrB0984C";622,763424881053;1,52135852576747;0,328873719971336;1,13870948813488e-06;7,90443855282759e-06
"TrA0390C";187,559537470523;1,52176712272289;0,175555365166577;1,55773786550196e-18;3,85398680622253e-17
"TrA0702C";437,201125340253;1,52398269416611;0,22927435661018;9,39404122253879e-12;1,28670661141959e-10
"TrF0952C";449,218829134826;1,52419207904518;0,178264424534488;3,97279556334141e-18;9,46247670541317e-17
"TrD0973C";17,4804710241853;1,52888667043076;0,707154256283229;0,00744152279762676;0,0223508171505439
"TrA1270W";25,8443481966486;1,5347144047899;0,487403763241346;0,000471061236162777;0,00197996861830986
"TrF0590C";1653,20789585027;1,5412697159163;0,312563381826307;2,42011664454783e-07;1,86914224293195e-06
"TrA1850W";513,392967020537;1,5474600394072;0,566469991219394;0,00157787903631038;0,00578291534900267
"TrC1412C";22215,9963220412;1,54953844133101;0,139350645779583;3,1682026639687e-29;1,53425093935698e-27
"TrG0146W";22,0221249546501;1,5533941883994;0,403637604726513;3,56365341697023e-05;0,00018994997712364
"TrC1194C";61,8362069635052;1,55349515280158;0,271168932432922;3,09487844079717e-09;3,10033999098681e-08
"TrG1160W";29,8877876897212;1,55408077370931;0,409205269269772;4,28450373312205e-05;0,00022457278197118
"TrB1036W";296,836359175464;1,55658255627613;0,203190643604959;5,27538251281519e-15;9,96374464250382e-14
"TrD0615C";34,5270663127979;1,56007523460411;0,403557103888789;3,40413970634712e-05;0,000182017265931213
"TrD0986C";1178,05037225714;1,56086262339362;0,160895886075938;8,81855556721386e-23;2,79838511757115e-21
"TrE0401W";708,060315483425;1,56110943405117;0,270505636080462;2,4490393311251e-09;2,49494355787002e-08
"TrB0834C";10,9943219185907;1,56190666224981;0,522775837109937;0,000882197507494253;0,003453169710555
"TrB0059C";309,666976869934;1,56386738951979;0,580394262811083;0,00171778446987974;0,00620881560425581
"TrF0589C";257,990922964883;1,56395962682553;0,342106775790125;1,40820622647571e-06;9,63122571762302e-06
"TrD0134C";17,9031809925696;1,56792539203215;0,575804587219184;0,00170920467101916;0,00618745415066666
"TrC0306C";858,207337609785;1,56956414551769;0,283577081096939;8,79327767840244e-09;8,28643421302974e-08
"TrC1161W";9170,21929267888;1,57605150416898;0,351352377342011;1,87072959077387e-06;1,25704418354487e-05
"TrD1292C";26,4238952053224;1,57664498574181;0,443780975206259;0,000108946252370026;0,000526839946387564
"TrB0370W";229,007570249353;1,5768611993763;0,391062217516244;1,50528012538587e-05;8,61678001187271e-05
"TrB0361C";1126,47606691194;1,57761019559521;0,307255643744437;8,15977878609227e-08;6,74022794149481e-07
"TrF1180W";34,79252554592;1,58907449793002;0,377787290849459;7,57713826807701e-06;4,56774034355227e-05
"TrB0935C";103,955221611061;1,5952642336385;0,557602591349155;0,00104026797438898;0,00400054880026593
"TrB1328W";218,581562631337;1,59765878647271;0,198108139717336;2,14747331435656e-16;4,65878605649581e-15
"TrB1797W";26,2335595581851;1,60333262399718;0,510001087044704;0,000454967383799825;0,00192022169668179
"TrC0452C";1047,22414920393;1,60601855213921;0,275994836603602;1,65244298865055e-09;1,74248322580302e-08
"TrF0776C";3206,04087365983;1,60893226240218;0,127265295270332;4,42601860232816e-37;3,09760671771158e-35
"TrB0218W";236,232472097988;1,61125631241671;0,21617635169595;2,61488330507712e-14;4,63869402973577e-13
"TrD0085W";56,7385134274416;1,61133873123574;0,951752474312273;0,0154393410403122;0,0416911170057902
"TrG0049C";183,683688721019;1,61281085998162;0,310101930945047;5,73618451236042e-08;4,86813399894508e-07
"TrD0935W";6,47831065502359;1,61302069964633;0,81321349341341;0,0109720295161498;0,0311595879922231
"TrG0491C";10,6187145325418;1,61639864210772;0,650568609414783;0,00323978405963934;0,0109002678700674
"TrE0574C";143,531229840591;1,61938091478202;0,220790560199984;7,16657633397684e-14;1,2123853804731e-12
"TrC1355C";65,1020268842747;1,61960623784455;0,684911084537177;0,00380072132052477;0,0125004756812066
"TrF0429W";283,71782334089;1,62108436204148;0,139134348115018;6,79644596345913e-32;3,79486802484292e-30
"TrA1539W";93,265450248056;1,62332857443126;0,257488357597185;8,23170991195244e-11;1,0097432398599e-09
"TrE0327C";4148,64068766655;1,62962568314748;0,652830476128469;0,0027074183150818;0,00930208484986747
"TrF0579W";188,726284810464;1,63362640430638;0,863742415740631;0,0106839461778124;0,0304684794989918
"TrA0864C";31,7148231657474;1,63648770742259;0,478011204138016;0,000160636341510508;0,000751204639612986
"TrD0856W";322,225407253129;1,63840907403488;0,287747681224809;3,27623361098866e-09;3,27559246938181e-08
"TrF0778C";7,88096709715593;1,64452116219748;0,894236202198758;0,0147312707779409;0,0400543174052687
"TrF1099W";108,571153371247;1,6456121316497;0,321347057545844;8,55381821453507e-08;7,04294234618206e-07
"TrC1548C";18,9706545771656;1,65012280972694;0,468148181699017;0,000122262064218713;0,000585414138794194
"TrD0579C";257,808333182602;1,65548353379192;0,260435479500388;5,87205366986374e-11;7,36204225750524e-10
"TrC0777C";5,43392962485808;1,65583427002577;0,903596117896327;0,0153844466277026;0,0415868454079009
"TrF0755C";27,3651204109634;1,65733857399222;0,525789993323308;0,000392688064328298;0,0016887570039169
"TrA0077W";280,451889413719;1,66733441648858;0,322396204897137;6,12650336658506e-08;5,18216981786143e-07
"TrA0804W";346,791678051604;1,66842226992707;0,187737799921444;1,81490561966729e-19;4,80432788128507e-18
"TrA0978C";6,3447296749285;1,66977983214626;0,860406936562084;0,0107893396095809;0,0307261628011977
"TrF0036C";74,5415256559882;1,67679251508765;0,347545797555233;3,98670079132035e-07;2,97778572263972e-06
"TrC0063C";15,8699109114199;1,67715832858442;0,730202680474029;0,00430582501460973;0,0139407224332326
"TrA0241C";18,9750358578957;1,67760191545862;0,631820972413596;0,00177988202762342;0,00641284716440625
"TrA1614C";65,2682334500204;1,67760390931326;0,291988283672771;2,45891049536252e-09;2,50001467080739e-08
"TrC0733C";22,2414015999165;1,67925103737291;0,452950104416722;5,83590492739028e-05;0,000298903641844982
"TrA0433C";40,7760255440001;1,68058940279867;0,357771494792797;7,28371307399903e-07;5,22280562737699e-06
"TrD1275C";14,0985578076328;1,68176166191542;0,497289297322511;0,000201293049725582;0,000924825711374098
"TrC0656C";113,401830362542;1,68197094470884;0,310534348696048;1,61397933438169e-08;1,47246793202787e-07
"TrC0877W";118,112470879069;1,68215244954552;0,261393313779981;3,50261847305542e-11;4,53034880476966e-10
"TrC0508C";2695,40465976724;1,69325983574564;0,215975239198073;1,23365379433441e-15;2,51571521820085e-14
"TrD1044C";11305,273433671;1,69920674885478;0,394426863406124;4,08629300541984e-06;2,59179031218994e-05
"TrE1213W";121,268042178844;1,70043185713572;0,411570018709692;8,90966549505746e-06;5,30221095098993e-05
"TrD1207W";943,349705569804;1,70076108732132;0,211743595899935;2,63087583564138e-16;5,6713690482244e-15
"TrD0193W";23,657599615514;1,70252864741908;0,444038110868363;3,32666022169578e-05;0,000178341102546104
"TrE1204C";11884,6122162253;1,70264610012404;0,238838375102255;2,66127247149227e-13;4,32319270488205e-12
"TrG0319C";1357,63046161366;1,70369625343003;0,214680135240472;5,60476934235503e-16;1,17838545555933e-14
"TrB1798W";123,958400404985;1,70491345917535;0,310300220536224;1,04505101294281e-08;9,76081467116056e-08
"TrC0302C";21,0669469945178;1,70721383619723;0,428225219986377;1,82250491050893e-05;0,000102659069325139
"TrC1091C";194,993685801265;1,71801101679095;0,192706210827575;1,14251592199306e-19;3,08027115855542e-18
"TrG0684C";80,1970302589692;1,71858202010885;0,253709814947283;3,20808958736916e-12;4,65628684712189e-11
"TrE0408C";6237,05599323163;1,72481208590255;0,176324660498097;4,12861399088559e-23;1,36968109606717e-21
"TrG1146C";24,7846507369444;1,7293868508049;0,376800394886417;1,28258637232306e-06;8,83713253701756e-06
"TrB0046C";18,3644585040924;1,73091207815811;0,639225676201506;0,001450886842228;0,00537338229571791
"TrD0578C";109,054581315381;1,73138934640162;0,703600781915444;0,00266377467421861;0,00916754786836166
"TrB1708C";11,6943312234283;1,73336630254911;0,751177511823711;0,0050284024324365;0,0159417362875073
"TrE0324C";268,61820926654;1,73830781647344;0,173202427392485;2,46899495742076e-24;8,82104562060326e-23
"TrC0713C";552,462349259102;1,7443967750446;0,334489004843658;4,40988850931563e-08;3,81543105742482e-07
"TrC0475W";397,389365896183;1,7460337792102;0,282888121727351;1,78505398329002e-10;2,09170660564879e-09
"TrC1004W";103,929551812489;1,74613908758267;0,330452947925802;3,14423506518436e-08;2,78887099792133e-07
"TrF0748W";253,842973723663;1,75159046711695;0,247389847304326;3,79010093669341e-13;6,03228214503633e-12
"TrC1354C";227,930015613664;1,75613420798194;0,168453835310025;5,80058267127179e-26;2,19519828648352e-24
"TrB0268W";6421,90491045855;1,76266470132105;0,248212059204225;3,07675179217277e-13;4,95090548227107e-12
"TrB1285C";784,5374556514;1,76714593291859;0,441040962027757;1,3643802179871e-05;7,88085758473272e-05
"TrB1084C";1155,63004459409;1,76814286591072;0,430845103673166;8,79118062194991e-06;5,24085668582755e-05
"TrC0303W";10838,4313889959;1,7724073148674;0,158389025869988;1,36858693316218e-29;6,78845693351997e-28
"TrG0216C";521,706157448462;1,78582462324335;0,225695678083678;6,42067546516785e-16;1,3416454376909e-14
"TrA0074C";67,6505214653898;1,78605584051942;0,714722524923655;0,00221203076784931;0,00775653067463426
"TrC0892W";26,6135980115517;1,78730289960521;0,417246912818549;4,48554414685565e-06;2,8118582878878e-05
"TrD0909W";813,93015856977;1,7931347502396;0,234569084181791;4,98273889765316e-15;9,44594175440074e-14
"TrF1173C";75,6127795417131;1,79401086962812;0,299608416440257;5,19024023655737e-10;5,78972431628201e-09
"TrD0479W";112,398213202727;1,79625611040436;0,231264258651322;2,40142702969083e-15;4,6917364033233e-14
"TrD0452W";409,707142914569;1,79831405199021;0,263860069442564;2,22811577693446e-12;3,26641133554035e-11
"TrE1200W";273,939897578782;1,80028054592848;0,222316867946058;1,49129405068261e-16;3,25599201065702e-15
"TrE0560W";387,655931855759;1,80044414868858;0,156925958627959;4,19407447063946e-31;2,2437200492667e-29
"TrA0907C";88,832513617761;1,80538542926766;0,28661055825458;7,37381769020764e-11;9,13280838285353e-10
"TrF0761W";342,73608448884;1,80674053188813;0,288199096090994;8,53011311631634e-11;1,04134642559761e-09
"TrG0255W";114,613658111608;1,80895873516849;0,502823877884543;6,63418096643046e-05;0,000335750674170314
"TrB1494W";12,9471275538811;1,81214307363601;0,747926403104216;0,00324786291656323;0,0109202577431534
"TrD1256W";953,614588003462;1,81791861864018;0,285442301250261;4,44055850278846e-11;5,65051392048474e-10
"TrA1898C";8,62246609843189;1,82643270920639;0,749204086451066;0,0030741364733693;0,0104287936536811
"TrC1101C";1132,04246472896;1,83680824510538;0,164222781719112;1,06482823244057e-29;5,30751945320866e-28
"TrB1523W";6,06019086922988;1,83737771317227;0,805115001559694;0,00454110597261055;0,0146117729814366
"TrF0469W";1125,83561885061;1,83743672674481;0,671934627824225;0,00111504409601198;0,00426563855224652
"TrG0395C";1434,27195536807;1,83960682980001;0,212807060768004;1,25550894802041e-18;3,13662357723045e-17
"TrE0643W";1734,32037143613;1,84396349903785;0,713576185459805;0,00166370747012951;0,00605330109149659
"TrE1140C";2739,20099105781;1,84816300125769;0,245010489711062;9,4265324655744e-15;1,75127834060435e-13
"TrC0472C";306,122735040326;1,84905182472347;0,180295455806305;2,34189225346963e-25;8,70162001671006e-24
"TrG0652C";4703,82639855707;1,85122536922817;0,343470407665675;1,27925448091424e-08;1,18293414352775e-07
"TrA1815W";5,49172922534575;1,85332575989121;1,10661915195354;0,0166687177529912;0,0445747138266826
"TrC0208C";15875,3119187538;1,85335035115489;0,174906147564305;7,35281859114317e-27;3,00524401457203e-25
"TrC1203C";69,21163319569;1,85677586493659;0,355945153441728;3,8739306895484e-08;3,3861269277849e-07
"TrE0092C";213,195267714211;1,85833820416532;0,449217893116912;7,1999568344282e-06;4,35965087101538e-05
"TrB1804C";68,701359412581;1,8591281041971;0,356079998974667;3,81648771046356e-08;3,33877323848601e-07
"TrB1841C";1516,52235469378;1,87085763818662;0,238276256007883;8,893177188214e-16;1,83576736382163e-14
"TrE0217C";20,7164804522732;1,87402411029457;0,525726371168307;7,70248179920635e-05;0,000384109121641242
"TrB1650W";29,5513289329767;1,87556849294712;0,384558114987154;2,60877472250256e-07;2,00424512139332e-06
"TrB0360C";13968,1641974438;1,88214948760966;0,154553959341972;9,81142365840566e-35;6,26582043384931e-33
"TrD0984W";335,70331029115;1,88280962546747;1,32633890908102;0,0148997816033922;0,0403942606589178
"TrB1200W";267,598196557838;1,88684212361434;0,267582966758003;4,09733053274244e-13;6,50101294775811e-12
"TrG0745C";3705,74798941493;1,89962939661363;0,244962671612142;1,85343007126667e-15;3,65605182783838e-14
"TrC0553W";252,506058503208;1,9038259176121;0,282419624382351;3,33139478356694e-12;4,81473718507595e-11
"TrE0126W";20,500706095116;1,9128014882397;0,530354221743222;7,35395561093495e-05;0,00036816618536273
"TrF0743W";6,13413794772531;1,92665448566905;0,861477938933166;0,00456302319402358;0,0146746678675547
"TrF0848W";1401,47690412349;1,92671321827526;0,285539063656818;3,25830497842559e-12;4,72246244958193e-11
"TrF1130C";40,1638873937631;1,92976068067508;0,419294048028536;9,58530619552536e-07;6,73145420658956e-06
"TrE0642C";6,33564504759601;1,93158356375493;0,98005064630414;0,00791666770265085;0,0235769485822461
"TrB0328W";32,5065498763085;1,93170088772596;0,59571196248151;0,000221327676835673;0,0010087092782814
"TrB1805W";73,8356455981885;1,93285873162414;0,326120353456114;7,59677819426504e-10;8,31981560439444e-09
"TrG1163C";8,17882018830914;1,93434921212943;0,627015129151843;0,000470563791116117;0,00197917799157321
"TrF0595W";616,692116699976;1,93530369418524;0,265939277297059;7,31318588661717e-14;1,23514270065214e-12
"TrE0429W";22,1259868707539;1,9384156880794;0,466930224209832;7,68483750772622e-06;4,62720504737457e-05
"TrA1481C";1942,7748894692;1,94042043815855;0,222975192288643;9,81870796075985e-19;2,47112211682375e-17
"TrC1100C";8893,8773032793;1,94538252819151;0,294622363964319;6,86591390581473e-12;9,61039839583765e-11
"TrD0379W";430,591713589036;1,95507992659396;0,348361903769729;4,02728858123464e-09;3,98362388412929e-08
"TrA1181W";50,0522187163369;1,95561636821978;0,371556486119161;3,34788695488033e-08;2,95157108757267e-07
"TrG0101C";3200,05912381593;1,9599504377282;1,73468255176665;0,0164926667322119;0,0441735435569441
"TrE0559C";231,713893273132;1,96143297629211;0,204334551773633;1,7116663868107e-22;5,34856487474976e-21
"TrD1308C";227,441467503794;1,96712188675746;0,605780672358397;0,000190088256462773;0,000877687213979492
"TrC1160W";31611,7352975001;1,97809600220619;0,292258776853878;1,95235330003248e-12;2,87866464931195e-11
"TrB1883C";15,1878224764965;1,98094619820484;0,628287026249673;0,000353820351367883;0,00153975142686415
"TrB1887C";69,9201276190966;1,98467561967689;0,324218895505288;1,80400149889047e-10;2,11148766502438e-09
"TrB1619W";8,60705675229302;1,98527426799144;0,657542600821862;0,00054574734542503;0,00226316817189649
"TrA2035W";7,10399978830343;1,99543277153106;0,876611512532413;0,00511703822823483;0,0161825740068411
"TrB0840C";56,2934053791782;2,00300510138209;0,315147263145155;4,05336558136073e-11;5,20972195098666e-10
"TrG0981W";947,671636591545;2,00863807950346;0,274782176463601;5,31599146223559e-14;9,06824720552976e-13
"TrF0057C";27,1345903706224;2,00962155587116;0,47287999567848;4,19223616850991e-06;2,64748264337665e-05
"TrD1092C";15,1068056037326;2,01736798367437;0,541358852315444;4,24527307391253e-05;0,000222795070720279
"TrD0675C";5,72179283855538;2,02856539606439;0,947004202650943;0,00507648630061551;0,0160742290113695
"TrD0155C";2350,57025876918;2,02934772511984;0,259189205204989;9,98496322662168e-16;2,04461631762766e-14
"TrF0948W";28,562153673602;2,0368954001899;0,488591063574035;5,80796099379242e-06;3,5685956364745e-05
"TrF1002C";47,5238932857513;2,04722069338645;0,349579060561939;9,70019728409136e-10;1,0433327984089e-08
"TrA0024C";308,44442240064;2,0559658603478;0,176501694912892;5,6094216846697e-32;3,16668899303619e-30
"TrC0669C";92,3196479622793;2,05771010293063;0,305605687990957;3,66406490371529e-12;5,28805299239588e-11
"TrC0046C";54,1021786420986;2,05779586715917;0,412813728368925;1,18136796433525e-07;9,56097851017303e-07
"TrG0048W";579,432865460205;2,05835476827132;0,239018894366319;1,34610847051622e-18;3,34660251867025e-17
"TrA0339W";630,647475952008;2,06240927422834;0,336783652104493;1,66041100406168e-10;1,95236819787137e-09
"TrE0647C";1920,41275190586;2,06293250030145;0,187396059593228;6,93236139273781e-29;3,29464505632535e-27
"TrA1391C";5673,81865503999;2,06526705548341;1,17410936077657;0,00721200919740283;0,0217702540558529
"TrC0900W";5,72379377158906;2,06671055393154;1,10508319684718;0,00897301256499485;0,0263088213455143
"TrB0614C";8,45835529307392;2,08009997914639;0,793049944527407;0,00169685877755841;0,00615058637427876
"TrB0438W";2,10996499713178;2,08074135907189;3,62016258701217;0,0171150043194494;0,0455301000094076
"TrC1429C";1418,53026841722;2,10053086996156;0,572668253374644;3,9213369559925e-05;0,000206643739124968
"TrF1128W";152,783807561406;2,10163388608834;0,627183777340396;0,000121234843752157;0,000581040165787777
"TrF1106C";10,5734861079991;2,10923501159488;0,664049978183204;0,000323308752998089;0,00141723244879214
"TrC1225C";19,3883540444185;2,12228338110866;0,498393548277268;4,3689682709291e-06;2,74720724876022e-05
"TrC1122C";75,1929965306701;2,12423900033101;0,293479424686469;9,47254531704801e-14;1,58154359558164e-12
"TrD0989C";236,140494204392;2,1267396872077;0,742271657954821;0,000568363132428034;0,00234647858066653
"TrC1159C";10,3923682641643;2,13286544348964;0,624386280173826;0,000150920158824346;0,000708686664920574
"TrB0540W";38,1668442371658;2,13616026913617;0,357382590385691;4,70149687634567e-10;5,27331449862789e-09
"TrG0041C";6101,25147254274;2,13988044428879;0,235602729889333;1,81080796222338e-20;5,02794449945612e-19
"TrG1132W";175,514893402736;2,14642648014756;0,232858100193143;5,85420238361163e-21;1,64788539822985e-19
"TrE0909C";7494,9398773892;2,14778906198624;0,331238824249463;1,40346678283211e-11;1,88444462378166e-10
"TrB0891C";38,4198897114686;2,16616918647216;0,441280183721345;1,65336421719705e-07;1,30657970389168e-06
"TrF1093W";5,73532658659148;2,1721276244966;1,507613527716;0,013927943161664;0,0381953095077518
"TrA0023W";10,0082754434219;2,18727387203151;0,636468355244833;0,00012197007930185;0,000584289859496625
"TrF0519C";216,037235406142;2,1900945820684;0,24478047359177;6,43247643283597e-20;1,74805968592335e-18
"TrB0795W";32,2564691354155;2,19814333137571;0,78907339247563;0,000738064219296772;0,00293788086979915
"TrE1179C";18,1002481687279;2,1985049526917;0,560122556906317;1,56934302066636e-05;8,95840613696582e-05
"TrC0015C";48,5354075197863;2,20562802211468;0,424064924813308;2,99883179105179e-08;2,66916927186126e-07
"TrC0321W";743,665156913522;2,2082576867116;0,184246328635351;7,27722131946271e-34;4,50658469347091e-32
"TrG0061C";31,6767718405681;2,22554247584044;0,43174531689964;4,45945325959347e-08;3,8485382944701e-07
"TrA0536C";500,012663680847;2,22566898833646;0,235140801985691;4,9852974151995e-22;1,50709375705646e-20
"TrF0368C";4585,86180551506;2,23480941182282;0,278703794940637;1,818370570285e-16;3,96164402711559e-15
"TrE0911W";18,3123218887193;2,23776987332315;0,491707696892705;1,17435949674756e-06;8,12981391447602e-06
"TrA2041C";254,20062326373;2,25739572074469;0,381366841140667;5,04842601511786e-10;5,64385306591623e-09
"TrC0800W";721,390547534126;2,25844272360257;0,233681371812386;6,96255158826235e-23;2,2301991262967e-21
"TrD0042C";11,0534446550532;2,26019765872246;0,730981557204592;0,0003383440154271;0,00147869937965531
"TrG0948C";104,617356273052;2,26284546729414;0,233177043858744;6,20638646816353e-23;2,00686256112959e-21
"TrA2116C";845,153877248954;2,2879045381921;0,474241732629796;2,06765877702872e-07;1,61154366008234e-06
"TrD0272W";5,78021727201492;2,29453106656628;0,996498112709681;0,00367972550759289;0,0121327638711146
"TrB1326C";131,515871538848;2,29564327337719;0,233237293114321;1,24426281451055e-23;4,29522886441512e-22
"TrG0536C";3,84827364884785;2,29804289291403;1,02663868265021;0,00395010805090514;0,0129217532864948
"TrD1164W";12,7014112079997;2,30023165046762;0,842285366710861;0,00105347642145834;0,00404829713217802
"TrC0786W";103,718539001266;2,30395423281723;0,241248882210241;2,40616576452987e-22;7,40548246444765e-21
"TrB0250W";17,9591228248719;2,30504076694145;0,834602347098953;0,000810973898990328;0,00319573131503401
"TrB0832W";4,49358231115986;2,32206810434855;0,984781523637432;0,00321238663929041;0,0108187760976498
"TrG0901W";238,535857822189;2,32617106159348;0,487934344580896;2,77171850890957e-07;2,11669803617623e-06
"TrC0895W";314,332159286312;2,3320247729378;0,353142884397512;6,1407476518885e-12;8,6665966169885e-11
"TrC0739C";1346,86895156872;2,33738849195692;0,268359687364594;4,6050590795666e-19;1,18227371042742e-17
"TrD0684W";114,880411567132;2,36236857223655;0,369742808846569;2,79865675350499e-11;3,65686377331381e-10
"TrB1279W";171,9026657703;2,36762838589762;0,415922665879524;1,8650099824858e-09;1,94654463749131e-08
"TrB0193W";49,5219846533774;2,36815300609699;0,543080797951303;1,70036873277793e-06;1,14909839361937e-05
"TrG1080C";1028,64278344661;2,39269581979242;0,484661810287052;1,07842700165347e-07;8,77338145134967e-07
"TrC1045W";686,620638176999;2,40003999966455;0,193303264093365;2,92070962703643e-36;2,01647371412556e-34
"TrB1891W";1,62289020347247;2,40130291444659;3,00645355489431;0,0171123639986525;0,0455301000094076
"TrD0708C";580,345581821091;2,41232051223051;0,390467935535538;8,68548988520516e-11;1,0577870756499e-09
"TrC1398W";27,0540195172559;2,41533046382231;0,426167629830941;2,27809749636107e-09;2,33476431472592e-08
"TrG0588C";102,896884921931;2,42208164696971;0,260298304403325;2,38518074593981e-21;7,00338415575085e-20
"TrD0222C";836,261459421003;2,43359915719473;0,112115535806518;2,8874064944215e-105;1,47517597799994e-102
"TrD0878C";20,9538863913643;2,44255111232965;0,629973003596228;1,59580260926215e-05;9,09420583460158e-05
"TrA1592C";2,83959197566748;2,44480298781221;1,79533174358833;0,0126596038382486;0,0351605958193052
"TrC1108C";96,3905887625682;2,44555888918353;0,308486292751599;4,72778416382477e-16;1,0022510080075e-14
"TrG0393W";341,094568508528;2,4581511182488;0,202993201512228;1,28762219742884e-34;8,17200224430306e-33
"TrG1045C";457,347582267813;2,46108906270811;0,230304741356598;1,74022535200087e-27;7,56664793478505e-26
"TrB0593W";395,269794220409;2,46535272444821;0,280538307058508;2,09853476728938e-19;5,47010924800073e-18
"TrF0983C";4,4379649650447;2,46666026107047;1,33958139226965;0,00973416654311218;0,0280970942761357
"TrA1929W";365,4147146829;2,47942401907245;0,167904608189453;3,55934704277388e-50;4,04104534256261e-48
"TrE0345C";4,46429205590153;2,48133219623538;1,35344590347168;0,00912109180144968;0,0266512199105556
"TrF0885C";21,2539042562378;2,48480264767556;0,529183409594959;4,60067639757477e-07;3,39911145556175e-06
"TrA0272C";1428,85785172969;2,48696942559762;0,249683190509666;3,3736639811814e-24;1,18869305378316e-22
"TrA0537C";128,148971099535;2,48912446642272;0,571633927968239;1,70412711995121e-06;1,15087712568814e-05
"TrF0760C";5977,39135464086;2,49844797639186;0,746828863153382;9,38516781068761e-05;0,0004603895222845
"TrG0784C";10,2610039553577;2,50487226259053;0,845208220909812;0,000511475022518169;0,00213752629042563
"TrB1725W";372,833655448836;2,50541665380106;0,385986294042354;1,16394006573944e-11;1,57733946839862e-10
"TrB0859W";7954,47306376681;2,51972998589176;0,256553259313024;1,36254374121407e-23;4,64575381938871e-22
"TrE1251W";19,0320262697638;2,52177338685618;0,546331551581766;5,8560069000036e-07;4,26795139117238e-06
"TrA0727W";80,329221345048;2,52702628635819;0,49338635788785;3,77860666104971e-08;3,30846639782399e-07
"TrD0308C";330,253770975821;2,5333725804442;0,18608603285031;5,73137560872125e-43;5,09245182347076e-41
"TrC0689W";226,663801850579;2,557675121189;0,389412055736108;6,53883423323162e-12;9,16513143966539e-11
"TrA1872W";3,48012036493092;2,55972396477407;1,32285563568717;0,00757265580049287;0,0226913187593654
"TrG1135C";518,290966086626;2,56925752676984;0,202144866721686;8,42352359947552e-38;6,0189904992616e-36
