"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"TrA0189C";852,444706656788;-0,0914245206699678;0,236049812851737;-0,387310286610529;0,698526511076072;1
"TrA0190W";2,21947685659263;0,851882863705433;2,02710125737847;0,420246823193786;0,674305152445168;1
"TrA0191W";2,58873317298378;-0,264067884765066;1,39622418047775;-0,189130003947295;0,849990926089709;1
"TrA0192W";61,7367764069986;0,125157521234794;0,307987021658051;0,406372711944182;0,684468766759846;1
"TrA0193C";432,57960913152;0,119341922947945;0,220778004596873;0,540551687501006;0,58881662555422;0,982432792725818
"TrA0194C";2,24271066695384;-0,105020159710681;1,45331774648917;-0,0722623527885637;0,942393124461189;1
"TrA0195C";942,869092797399;-0,479146356983876;0,29321372964091;-1,63411978549119;0,102233701163417;0,579156602691276
"TrA0196C";5835,99073557552;-0,000657418586601173;0,122439625037713;-0,00536932864992588;0,995715916153159;1
"TrA0197W";3,13990810232864;2,09584561698271;1,4787745923645;1,41728538467214;0,156399506484237;0,695477678535428
"TrA0198C";2,74715847136468;0,234630668111311;1,41372959194893;0,165965733084681;0,868183917169958;1
"TrA0199C";3,60338650556699;-0,818529631184044;1,09791756944225;-0,745529221833896;0,455951852443419;0,938144233877763
"TrA0200C";1227,5365199504;-0,0161252824038881;0,281488137244677;-0,0572858329367947;0,954317505498897;1
"TrA0201W";125,234855340294;0,302716858563188;0,255436811928321;1,18509488228398;0,2359799343053;0,785340111710493
"TrA0202C";416,548595937656;-0,178067869419377;0,123741115722321;-1,43903558958501;0,150140439502582;0,68866173527073
"TrA0203W";5905,03154684469;0,052629444441032;0,133805310041282;0,393328519060975;0,694076857018205;1
"TrA0204W";556,604139474291;-0,0383821671450305;0,310339318427528;-0,12367806741186;0,901570177981746;1
"TrA0205C";72,8068092511967;-0,0704252862112851;0,327371374377945;-0,215123531631633;0,829671007793028;1
"TrA0206W";0;NA;NA;NA;NA;NA
"TrA0207C";203,920776735437;2,90563831996773;1,45529644131737;1,99659549592348;0,0458691425398261;0,410650605607458
"TrA0208C";0,488161843453512;-1,78033977584999;2,80573802277873;-0,634535284975319;0,525731546899796;0,966924778662796
"TrA0209W";0,20208211655514;0;4,40746334313912;0;1;1
"TrA0210C";816,167664478925;0,0598625571228398;0,445112489908203;0,134488603398178;0,893016222391039;1
"TrA0211C";0,0937306489629533;-1,03984400607651;4,40746334313912;-0,235927998742222;0,813488541580646;1
"TrA0212W";0;NA;NA;NA;NA;NA
"TrA0213C";0,40612161230547;0;4,40746334313912;0;1;1
"TrA0214C";13,8102063759701;1,25848493115997;0,703693738308359;1,78839864936883;0,0737117140726412;0,498373721588602
"TrA0215C";1,94495271016137;-1,70295880757839;2,3308428294556;-0,730619321928343;0,465011706674454;0,942872115202558
"TrA0216W";4,10036009954915;0;2,04045475380906;0;1;1
"TrA0217C";41,3939557507548;-0,398741094551777;0,329615598484926;-1,20971548793378;0,226388084738661;0,777951579002718
"TrA0218C";1,16810033080791;0,851992804469373;2,04943766991415;0,415720281215023;0,677614698729299;1
"TrA0219C";0;NA;NA;NA;NA;NA
"TrA0220W";0,184512438009165;0;4,40746334313912;0;1;1
"TrA0221C";78,8306701096894;-0,48314489765218;0,23876166445564;-2,02354468735053;0,0430170211814486;0,3956124461211
"TrA0222W";71,7268939514508;1,24434273081931;0,379685994731847;3,27729425916309;0,00104807080700283;0,0409281267653814
"TrA0223W";0;NA;NA;NA;NA;NA
"TrA0224W";10991,6122969927;2,84869563958228;1,35812123648237;2,09752676201472;0,0359469706744119;0,360162500869636
"TrA0225W";3,8764966013452;3,1552217402203;1,4312439284092;2,20453109186445;0,0274870158372332;0,316055223998352
"TrA0226W";1,43770486386955;0;2,84523940976528;0;1;1
"TrA0227C";27,6258639110374;0,683781542685161;0,479629570379658;1,42564509136479;0,153970813491696;0,693207158883728
"TrA0228W";740,792844992131;-0,545134246151696;0,715302637486666;-0,762102944380459;0,445998565684922;0,932688799183487
"TrA0229C";23,3697105382151;0,244661055787144;0,361738558423579;0,676347738138152;0,498819890206152;0,960124468099037
"TrA0230W";2,24921344798989;0,122933636931765;1,36542260648896;0,0900333979733032;0,928260674847333;1
"TrA0231W";1627,3286675815;-0,0643213748577296;0,146979423884988;-0,437621628644167;0,661660589799928;0,999232633699375
"TrA0232C";594,172117050336;-0,0207897179023262;0,131818208239969;-0,157715069715403;0,874681325201561;1
"TrA0233C";126,727591545858;-0,251576770387994;0,249807395468244;-1,00708295651709;0,313894910774571;0,857739997756724
"TrA0234C";5087,1031666055;0,31578452895941;0,40547851874283;0,778794718739941;0,43610064925786;0,930574940516026
